id,class_id,amnt_vertices,amnt_faces,water_tight,bounding_box,is_triangle
301,3,1016,1850,0,[0.0252487  0.0326364  0.02609723 0.7538205  0.97080975 0.631047  ],1.0
302,3,1011,1850,0,[0.0272843 0.025     0.025     0.805413  0.975     0.629674 ],1.0
303,3,1027,1849,0,[0.03142325 0.025      0.02883179 0.6570905  0.93736934 0.82117312],1.0
304,3,1030,1849,0,[0.02761987 0.02984064 0.031324   0.846124   0.975      0.695559  ],1.0
305,3,1174,2158,0,[0.025    0.025    0.025    0.618382 0.975    0.395997],1.0
306,3,1039,1849,0,[0.025     0.025     0.0251225 0.718866  0.975     0.786722 ],1.0
307,3,1002,1850,0,[0.025    0.025    0.025    0.639454 0.975    0.514008],1.0
308,3,1002,1850,0,[0.231151  0.0780508 0.193394  0.754382  0.706729  0.5953   ],1.0
309,3,959,1850,0,[0.30229   0.0455763 0.259255  0.673105  0.615151  0.509297 ],1.0
310,3,972,1849,0,[0.234245  0.0568466 0.283996  0.71682   0.749588  0.623912 ],1.0
311,3,984,1850,0,[0.0881315 0.100022  0.501981  0.658884  0.911216  0.8209505],1.0
312,3,981,1850,0,[0.282969  0.0639778 0.338712  0.812707  0.77804   0.696572 ],1.0
313,3,1005,1849,0,[0.216875  0.025     0.0405521 0.711198  0.708116  0.625453 ],1.0
314,3,988,1849,0,[0.0254579 0.025     0.0332423 0.9685895 0.963705  0.841902 ],1.0
315,3,960,1850,0,[0.025      0.025      0.0269     0.68587    0.975      0.33505125],1.0
316,3,1029,1850,0,[0.0643243  0.057929   0.04183635 0.63602    0.754353   0.94982   ],1.0
317,3,787,1440,0,[0.025    0.025    0.025    0.71974  0.975    0.879966],1.0
318,3,972,1850,0,[0.025    0.025    0.025    0.575353 0.975    0.782035],1.0
319,3,998,1850,0,[0.02866119 0.0282911  0.025      0.838741   0.975      0.731051  ],1.0
320,3,794,1447,0,[0.025    0.025    0.025    0.650042 0.975    0.459979],1.0
321,3,1069,1849,0,[0.025     0.025     0.025     0.7421705 0.975     0.477941 ],1.0
322,3,786,1406,0,[0.025    0.025    0.025    0.674828 0.975    0.488771],1.0
323,3,959,1849,0,[0.02619253 0.02556194 0.02509547 0.3508385  0.9736575  0.37006703],1.0
324,3,927,1850,1,[0.02541972 0.02600298 0.02503363 0.35356444 0.29302406 0.974926  ],1.0
325,3,1032,1850,0,[0.0260776 0.025     0.025     0.465624  0.975     0.533065 ],1.0
326,3,1029,1849,0,[0.025      0.02574985 0.025      0.4256355  0.975      0.525357  ],1.0
327,3,927,1850,1,[0.025    0.025    0.025    0.775154 0.395345 0.975   ],1.0
328,3,927,1850,1,[0.02627325 0.02504175 0.02650633 0.97439925 0.849944   0.262419  ],1.0
329,3,927,1850,1,[0.02734738 0.0261678  0.0253079  0.8774255  0.97475975 0.3530315 ],1.0
330,3,799,1710,0,[0.025    0.025    0.025    0.975    0.39912  0.522038],1.0
331,3,927,1849,0,[0.025    0.025    0.025    0.384709 0.975    0.563866],1.0
332,3,1198,2392,1,[0.025    0.025    0.025    0.858363 0.783293 0.975   ],1.0
333,3,1023,2043,0,[0.025    0.025    0.025    0.908244 0.665105 0.975   ],1.0
334,3,937,1850,0,[0.025    0.025    0.025    0.795743 0.975    0.40055 ],1.0
335,3,927,1850,1,[0.02668283 0.02570666 0.025      0.57573975 0.975      0.674147  ],1.0
336,3,927,1850,1,[0.025    0.025    0.025    0.572276 0.346703 0.975   ],1.0
337,3,927,1850,1,[0.0250362 0.025     0.025     0.245675  0.179601  0.974649 ],1.0
338,3,927,1850,1,[0.025    0.025    0.025    0.489372 0.367234 0.975   ],1.0
339,3,939,1849,0,[0.025    0.025    0.025    0.190179 0.134926 0.974301],1.0
340,3,935,1849,0,[0.025    0.025    0.025    0.899009 0.975    0.948445],1.0
341,3,973,1850,0,[0.025    0.025    0.025    0.677855 0.975    0.821568],1.0
342,3,1087,1849,0,[0.0355557 0.025     0.025     0.703645  0.975     0.828088 ],1.0
343,3,987,1850,0,[0.025     0.0280508 0.025     0.691565  0.975     0.830407 ],1.0
344,3,1052,1850,0,[0.0259847 0.025     0.025     0.564287  0.764697  0.975    ],1.0
345,3,1075,1849,0,[0.025    0.025    0.025    0.956833 0.975    0.899185],1.0
346,3,960,1849,0,[0.025    0.025    0.025    0.600914 0.975    0.759248],1.0
347,3,906,2070,0,[0.025    0.025    0.025    0.577333 0.975    0.761331],1.0
348,3,963,1850,0,[0.02612073 0.02500437 0.02556635 0.5992175  0.9746225  0.74308412],1.0
349,3,987,1850,0,[0.02741077 0.02559942 0.02659155 0.71539637 0.973502   0.79303625],1.0
350,3,953,1849,0,[0.025    0.025    0.025    0.975    0.942992 0.950643],1.0
351,3,881,1646,0,[0.025    0.025    0.025    0.736533 0.975    0.842455],1.0
352,3,664,1197,0,[0.025    0.025    0.025    0.747311 0.975    0.941067],1.0
353,3,928,1850,0,[0.0266763  0.02544675 0.025      0.698176   0.975      0.854086  ],1.0
354,3,857,1704,0,[0.025    0.025    0.025    0.548439 0.975    0.705157],1.0
355,3,927,1850,1,[0.02593735 0.02558585 0.02517572 0.58274269 0.974063   0.783781  ],1.0
356,3,692,1380,0,[0.025    0.025    0.025    0.743412 0.975    0.920425],1.0
357,3,765,1536,0,[0.025    0.025    0.025    0.763762 0.975    0.934332],1.0
358,3,1173,2260,0,[0.025    0.025    0.025    0.639618 0.975    0.803968],1.0
359,3,1234,2460,0,[0.025    0.025    0.025    0.848333 0.959167 0.975   ],1.0
360,3,1074,2144,1,[0.025    0.025    0.025    0.745789 0.975    0.884689],1.0
361,3,1144,2228,0,[0.025    0.025    0.025    0.675685 0.975    0.740753],1.0
362,3,931,1850,0,[0.025    0.025    0.025    0.724783 0.975    0.775748],1.0
363,3,973,1849,0,[0.0255393 0.0280754 0.025     0.713112  0.975     0.8944145],1.0
364,3,987,1860,0,[0.025    0.025    0.025    0.671742 0.975    0.911965],1.0
365,3,927,1850,1,[0.0274211  0.02600387 0.0257945  0.823412   0.9743735  0.685006  ],1.0
366,3,935,1849,0,[0.025     0.26627   0.0255833 0.465963  0.975     0.474444 ],1.0
367,3,977,1852,0,[0.025    0.025    0.025    0.603323 0.975    0.630986],1.0
368,3,976,1850,0,[0.0256131  0.02582535 0.02535715 0.710433   0.975      0.912644  ],1.0
369,3,949,1850,0,[0.02602755 0.025      0.02509125 0.9743055  0.880167   0.7148325 ],1.0
370,3,951,1849,0,[0.02590775 0.02574545 0.0253583  0.5168335  0.9746585  0.645297  ],1.0
371,3,949,1849,0,[0.025      0.025      0.02514507 0.85600825 0.97375964 0.9536655 ],1.0
372,3,711,1419,0,[0.025    0.025    0.025    0.490952 0.975    0.363395],1.0
373,3,931,1849,0,[0.025    0.025224 0.025    0.511348 0.974931 0.381509],1.0
374,3,886,1770,0,[0.025    0.025    0.025    0.551195 0.975    0.307288],1.0
375,3,711,1417,0,[0.025    0.025    0.025    0.490952 0.975    0.363381],1.0
376,3,698,1243,0,[0.025    0.025    0.025    0.951829 0.975    0.963414],1.0
377,3,1058,1850,0,[0.025    0.025    0.025    0.731222 0.975    0.899358],1.0
378,3,993,1850,1,[0.025      0.02976351 0.02756735 0.596575   0.808605   0.9698365 ],1.0
379,3,621,1246,1,[0.025    0.025    0.025    0.680752 0.975    0.83208 ],1.0
380,3,702,1243,0,[0.025    0.025    0.025    0.975    0.924042 0.938602],1.0
381,3,867,1850,0,[0.02712166 0.03079055 0.02844425 0.83767687 0.964285   0.970163  ],1.0
382,3,872,1600,0,[0.025    0.025    0.025    0.944817 0.670641 0.975   ],1.0
383,3,996,1849,0,[0.0265309 0.025     0.025     0.63328   0.975     0.5866045],1.0
384,3,914,1849,0,[0.025    0.025    0.025    0.975    0.289902 0.871086],1.0
385,3,674,918,0,[0.025    0.025    0.025    0.899    0.975    0.626562],1.0
386,3,949,1850,0,[0.025    0.025    0.025    0.950794 0.975    0.940744],1.0
387,3,844,1668,1,[0.025    0.025    0.025    0.975    0.422906 0.920334],1.0
388,3,764,1808,0,[0.025    0.025    0.025    0.975    0.568536 0.975   ],1.0
389,3,1033,1849,0,[0.025    0.025    0.025    0.74158  0.907023 0.650205],1.0
390,3,1042,1850,0,[0.025     0.0322348 0.025     0.846817  0.752337  0.952219 ],1.0
391,3,738,1096,0,[0.025    0.025    0.025    0.608136 0.804944 0.975   ],1.0
392,3,887,1850,0,[0.025    0.025    0.025    0.816667 0.975    0.341667],1.0
393,3,781,1304,0,[0.025    0.025    0.025    0.975    0.635937 0.847742],1.0
394,3,750,1246,0,[0.025    0.025    0.025    0.898423 0.975    0.898642],1.0
395,3,630,696,0,[0.025    0.025    0.025    0.928504 0.973995 0.975   ],1.0
396,3,1340,1850,0,[0.025    0.025    0.025    0.949627 0.975    0.825751],1.0
397,3,947,1850,1,[0.025    0.025    0.025    0.975    0.927504 0.974999],1.0
398,3,945,1850,0,[0.025    0.025    0.025    0.870248 0.642704 0.975   ],1.0
399,3,1126,1849,0,[0.02828685 0.025      0.0276189  0.975      0.59913    0.969012  ],1.0
400,4,992,1850,0,[0.025    0.025    0.025    0.778448 0.788603 0.975   ],1.0
401,4,1079,1849,0,[0.025    0.025    0.025    0.975    0.206169 0.975   ],1.0
402,4,1018,1849,0,[0.025      0.0250005  0.025      0.65003    0.86934212 0.665527  ],1.0
403,4,991,1850,0,[0.025      0.025      0.025      0.975      0.54082875 0.975     ],1.0
404,4,1051,2752,0,[0.025    0.025    0.025    0.975    0.427949 0.745506],1.0
405,4,978,1850,0,[0.025     0.025     0.025     0.975     0.8593645 0.944047 ],1.0
406,4,1221,1849,0,[0.0284855 0.025     0.028596  0.700293  0.8170445 0.674906 ],1.0
407,4,830,1616,0,[0.025    0.025    0.025    0.799381 0.975    0.756027],1.0
408,4,1009,1849,0,[0.025    0.025    0.025    0.644812 0.592935 0.975   ],1.0
409,4,1404,1849,0,[0.025    0.025    0.025    0.975    0.221457 0.708173],1.0
410,4,1217,2076,0,[0.025    0.025    0.025    0.975    0.441981 0.945721],1.0
411,4,932,1850,0,[0.025    0.025    0.025    0.975    0.703571 0.450489],1.0
412,4,1355,1849,0,[0.025    0.025    0.025    0.975    0.12811  0.511585],1.0
413,4,1003,1849,0,[0.025    0.025    0.025    0.975    0.880604 0.882794],1.0
414,4,1056,1944,1,[0.025    0.025    0.025    0.975    0.724105 0.975   ],1.0
415,4,923,1850,0,[0.025    0.025    0.025    0.695588 0.460882 0.975   ],1.0
416,4,1124,1850,0,[0.025    0.025    0.025    0.515574 0.412632 0.975   ],1.0
417,4,969,1818,0,[0.025    0.025    0.025    0.975    0.300662 0.697346],1.0
418,4,1083,1850,1,[0.0252804 0.025     0.025     0.713878  0.643535  0.975    ],1.0
419,4,939,1850,0,[0.025   0.025   0.025   0.975   0.53341 0.5416 ],1.0
420,4,1370,1849,0,[0.025    0.025    0.025    0.66475  0.403287 0.975   ],1.0
421,4,1184,1849,0,[0.025    0.025    0.025    0.587413 0.32854  0.975   ],1.0
422,4,1044,2096,1,[0.025   0.025   0.025   0.975   0.37175 0.975  ],1.0
423,4,981,1850,0,[0.025    0.025    0.025    0.975    0.309109 0.390835],1.0
424,4,863,1850,1,[0.025     0.025     0.025     0.975     0.2452875 0.404323 ],1.0
425,4,1682,1850,0,[0.025     0.0272273 0.025     0.7409295 0.206004  0.975    ],1.0
426,4,1136,1849,0,[0.025    0.025    0.025    0.896862 0.242551 0.975   ],1.0
427,4,838,1849,0,[0.02585115 0.025      0.025      0.975      0.949657   0.945193  ],1.0
428,4,1223,1848,0,[0.449597 0.025    0.025    0.975    0.156267 0.4872  ],1.0
429,4,961,1849,0,[0.025    0.025    0.025    0.975    0.563535 0.94639 ],1.0
430,4,1174,1850,0,[0.025    0.025    0.025    0.975    0.452011 0.72239 ],1.0
431,4,966,1275,0,[0.025    0.025    0.025    0.975    0.165267 0.482454],1.0
432,4,722,1207,0,[0.025    0.025    0.025    0.975    0.329799 0.956643],1.0
433,4,1135,1850,0,[0.025    0.025    0.025    0.975    0.224068 0.888636],1.0
434,4,897,1664,0,[0.025    0.025    0.025    0.658333 0.975    0.975   ],1.0
435,4,785,1850,0,[0.025    0.025    0.025    0.975    0.345625 0.5     ],1.0
436,4,656,960,0,[0.025    0.025    0.025    0.975    0.351567 0.485656],1.0
437,4,1025,1850,0,[0.0260994 0.025     0.0277862 0.974613  0.554679  0.539384 ],1.0
438,4,907,1849,0,[0.025    0.025    0.025    0.580139 0.975    0.639653],1.0
439,4,1154,2128,1,[0.025    0.025    0.025    0.588834 0.191202 0.975   ],1.0
440,4,883,1850,1,[0.025    0.025    0.025    0.651804 0.465722 0.975   ],1.0
441,4,1724,1850,0,[0.025    0.025    0.025    0.677893 0.437597 0.975   ],1.0
442,4,1302,1849,0,[0.02702765 0.02502105 0.025      0.975      0.276442   0.784205  ],1.0
443,4,981,1668,0,[0.025    0.025    0.025    0.578512 0.464669 0.975   ],1.0
444,4,731,1849,0,[0.025     0.0271372 0.025     0.975     0.297413  0.782863 ],1.0
445,4,1039,1850,0,[0.025    0.025    0.025    0.975    0.4126   0.851975],1.0
446,4,1253,1850,0,[0.025    0.025    0.025    0.975    0.278717 0.690334],1.0
447,4,1141,1849,0,[0.025    0.025    0.025    0.975    0.476412 0.465257],1.0
448,4,761,1530,0,[0.025    0.025    0.025    0.714563 0.975    0.899309],1.0
449,4,758,1312,0,[0.025    0.025    0.025    0.680584 0.524678 0.975   ],1.0
450,4,781,1879,0,[0.025    0.025    0.025    0.975    0.264762 0.296429],1.0
451,4,905,1696,0,[0.025    0.025    0.025    0.975    0.246661 0.537424],1.0
452,4,925,1850,0,[0.025    0.025    0.025    0.975    0.743442 0.766431],1.0
453,4,944,1849,0,[0.025    0.025    0.025    0.975    0.825198 0.739061],1.0
454,4,592,864,0,[0.025   0.025   0.025   0.975   0.3874  0.55505],1.0
455,4,1025,1849,0,[0.025    0.025    0.025    0.715909 0.543182 0.975   ],1.0
456,4,607,703,0,[0.025    0.025    0.025    0.975    0.484462 0.942795],1.0
457,4,981,1668,0,[0.025    0.025    0.025    0.578512 0.464669 0.975   ],1.0
458,4,958,1760,0,[0.025    0.025    0.025    0.975    0.274765 0.595892],1.0
459,4,927,1850,1,[0.025    0.025    0.025    0.658333 0.658333 0.975   ],1.0
460,4,851,1850,0,[0.025    0.025    0.025    0.975    0.680991 0.753308],1.0
461,4,816,1587,0,[0.025    0.025    0.025    0.975    0.825235 0.716057],1.0
462,4,802,1408,0,[0.025    0.025    0.025    0.680247 0.60382  0.975   ],1.0
463,4,1101,1850,1,[0.025    0.025    0.025    0.785029 0.975    0.574765],1.0
464,4,1268,1850,0,[0.025      0.025      0.025      0.347449   0.94558562 0.296305  ],1.0
465,4,1041,1850,0,[0.025     0.025     0.0275157 0.215768  0.938305  0.2490075],1.0
466,4,1108,1850,0,[0.025     0.0250549 0.025     0.694002  0.975     0.665378 ],1.0
467,4,976,1849,0,[0.02587812 0.025      0.025      0.301861   0.9355815  0.224478  ],1.0
468,4,766,1848,0,[0.025    0.025    0.025    0.531559 0.975    0.213636],1.0
469,4,915,1849,0,[0.025    0.025    0.025    0.493215 0.938084 0.89231 ],1.0
470,4,1001,1850,0,[0.0250203 0.025     0.025     0.191701  0.6590945 0.975    ],1.0
471,4,897,1850,0,[0.025    0.025    0.025    0.253    0.975    0.241728],1.0
472,4,931,1850,1,[0.025    0.025    0.025    0.479545 0.975    0.479545],1.0
473,4,939,1850,1,[0.025    0.025    0.025    0.975    0.398214 0.928504],1.0
474,4,951,1850,1,[0.025    0.025    0.025    0.968491 0.829063 0.975   ],1.0
475,4,986,1850,0,[0.025    0.025    0.025    0.975    0.531667 0.975   ],1.0
476,4,753,1376,0,[0.025    0.025    0.025    0.975    0.728255 0.975   ],1.0
477,4,1047,1708,0,[0.025    0.025    0.025    0.975    0.305965 0.405   ],1.0
478,4,1097,1850,0,[0.025    0.025    0.025    0.975    0.167204 0.850572],1.0
479,4,648,1056,0,[0.025    0.025    0.025    0.975    0.298318 0.51947 ],1.0
480,4,994,1776,0,[0.025  0.025  0.025  0.975  0.2625 0.5   ],1.0
481,4,1068,1850,0,[0.180167 0.025    0.180167 0.819833 0.215    0.819833],1.0
482,4,1033,1849,0,[0.025    0.025    0.025    0.289643 0.975    0.292987],1.0
483,4,1025,1849,0,[0.025    0.025    0.025    0.261391 0.975    0.261391],1.0
484,4,956,1849,0,[0.025    0.025    0.025    0.288882 0.975    0.28906 ],1.0
485,4,1021,1849,0,[0.025    0.025    0.025    0.289643 0.975    0.289643],1.0
486,4,1041,1850,0,[0.025    0.025    0.025    0.301499 0.975    0.302639],1.0
487,4,919,1849,0,[0.025    0.025    0.025    0.313404 0.975    0.313404],1.0
488,4,927,1850,0,[0.025    0.025    0.025    0.975    0.375332 0.375214],1.0
489,4,969,1849,0,[0.025    0.025    0.025    0.343244 0.975    0.328845],1.0
490,4,954,1850,0,[0.025    0.025    0.025    0.363345 0.975    0.363345],1.0
491,4,980,1850,0,[0.025    0.025    0.025    0.549945 0.975    0.465025],1.0
492,4,914,1850,0,[0.025    0.025    0.025    0.295008 0.295005 0.975   ],1.0
493,4,931,1850,0,[0.025    0.025    0.025    0.649566 0.975    0.331036],1.0
494,4,770,1536,1,[0.025  0.025  0.025  0.3425 0.3425 0.975 ],1.0
495,4,928,1849,0,[0.025    0.025    0.025    0.743052 0.975    0.741634],1.0
496,4,925,1850,0,[0.025    0.025    0.025    0.639734 0.975    0.61202 ],1.0
497,4,939,1850,0,[0.025      0.02546955 0.025      0.4145595  0.4145595  0.975     ],1.0
498,4,961,1849,0,[0.025    0.025    0.025    0.975    0.871244 0.975   ],1.0
499,4,926,1850,0,[0.025    0.025    0.025    0.727903 0.727903 0.975   ],1.0
500,5,1106,2208,1,[0.025    0.025    0.025    0.95964  0.896862 0.975   ],1.0
501,5,1072,2000,0,[0.025    0.025    0.025    0.677538 0.975    0.677538],1.0
502,5,752,1500,1,[0.025    0.025    0.025    0.675007 0.975    0.675007],1.0
503,5,799,1550,0,[0.025    0.025    0.025    0.885303 0.975    0.570795],1.0
504,5,925,1850,1,[0.025     0.025     0.025     0.9741775 0.736967  0.770261 ],1.0
505,5,931,1850,0,[0.02735295 0.02630347 0.025      0.9729875  0.6547095  0.928189  ],1.0
506,5,933,1850,1,[0.025     0.025     0.025     0.9744905 0.389855  0.682684 ],1.0
507,5,931,1850,0,[0.025     0.0250423 0.025     0.975     0.695043  0.677239 ],1.0
508,5,998,1988,1,[0.025    0.025    0.025    0.975    0.809506 0.624925],1.0
509,5,927,1849,0,[0.0254028 0.025     0.025     0.973033  0.889272  0.713941 ],1.0
510,5,960,1849,0,[0.025      0.02517065 0.025      0.609613   0.974786   0.522008  ],1.0
511,5,1235,3160,0,[0.025    0.025    0.025    0.952202 0.975    0.920673],1.0
512,5,941,1850,0,[0.025    0.025    0.025    0.797587 0.975    0.797587],1.0
513,5,936,1850,0,[0.0292851  0.025      0.02514292 0.971864   0.505668   0.74642075],1.0
514,5,997,1850,0,[0.025    0.025    0.025    0.337572 0.975    0.575545],1.0
515,5,932,1848,0,[0.025    0.025    0.025    0.511633 0.975    0.279311],1.0
516,5,910,1760,0,[0.025    0.025    0.025    0.225463 0.975    0.520332],1.0
517,5,909,1792,1,[0.025    0.025    0.025    0.394445 0.975    0.132667],1.0
518,5,1132,2220,1,[0.025    0.025    0.025    0.193612 0.975    0.38539 ],1.0
519,5,922,1850,0,[0.025    0.025    0.025    0.142348 0.975    0.596192],1.0
520,5,933,1850,0,[0.025    0.025    0.025    0.128694 0.975    0.463602],1.0
521,5,1048,1849,0,[0.025    0.025    0.025    0.975    0.892724 0.970436],1.0
522,5,985,1850,1,[0.025    0.025    0.025    0.490391 0.482675 0.975   ],1.0
523,5,1046,1849,0,[0.025      0.02607955 0.025      0.975      0.41126337 0.3497795 ],1.0
524,5,880,1847,0,[0.02578815 0.025      0.02578815 0.69282275 0.975      0.69282175],1.0
525,5,711,1285,0,[0.025    0.025    0.025    0.975    0.302908 0.291153],1.0
526,5,939,1849,0,[0.025    0.025    0.025    0.975    0.658894 0.5     ],1.0
527,5,927,1850,1,[0.025 0.025 0.025 0.975 0.975 0.975],1.0
528,5,932,1849,0,[0.02673736 0.0251296  0.025      0.40256162 0.3557535  0.975     ],1.0
529,5,1013,1850,0,[0.025    0.025    0.025    0.970642 0.649673 0.975   ],1.0
530,5,1026,2048,1,[0.025    0.025    0.025    0.975    0.298542 0.280546],1.0
531,5,925,1850,1,[0.025    0.025    0.025    0.495107 0.975    0.495135],1.0
532,5,948,1920,0,[0.025   0.025   0.025   0.42287 0.42287 0.975  ],1.0
533,5,901,1850,0,[0.025    0.025    0.025    0.615957 0.975    0.525106],1.0
534,5,961,1920,1,[0.025    0.025    0.025    0.639784 0.975    0.639784],1.0
535,5,967,1850,0,[0.025    0.025    0.025    0.674141 0.975    0.674141],1.0
536,5,927,1850,1,[0.02529633 0.0253022  0.025      0.49970375 0.49969775 0.975     ],1.0
537,5,925,1850,1,[0.025    0.025    0.025    0.571605 0.975    0.571721],1.0
538,5,1219,2552,0,[0.025    0.025    0.025    0.975    0.539535 0.974583],1.0
539,5,934,1849,0,[0.0255333 0.0263871 0.0252501 0.7522255 0.97425   0.7522165],1.0
540,5,1210,2416,1,[0.025    0.025    0.025    0.931966 0.803261 0.975   ],1.0
541,5,1221,4784,0,[0.025    0.025    0.025    0.890313 0.975    0.890699],1.0
542,5,1162,2288,0,[0.025    0.025    0.025    0.642246 0.938592 0.975   ],1.0
543,5,624,1196,0,[0.025    0.025    0.025    0.890313 0.975    0.890697],1.0
544,5,1002,2000,1,[0.025    0.025    0.025    0.669069 0.975    0.669069],1.0
545,5,927,1850,1,[0.025    0.025    0.025    0.975    0.409609 0.975   ],1.0
546,5,1002,2000,1,[0.025    0.025    0.025    0.669058 0.975    0.669058],1.0
547,5,961,1850,0,[0.025    0.025    0.025    0.975    0.714336 0.975   ],1.0
548,5,920,1850,0,[0.025    0.025    0.025    0.763889 0.975    0.922222],1.0
549,5,829,1543,0,[0.025    0.025    0.025    0.975    0.932313 0.698835],1.0
550,5,941,1850,1,[0.025    0.025    0.025    0.975    0.766143 0.946794],1.0
551,5,1067,1849,0,[0.025    0.025    0.025    0.967461 0.924777 0.975   ],1.0
552,5,955,1850,0,[0.025    0.025    0.025    0.897519 0.905778 0.975   ],1.0
553,5,914,1850,0,[0.025    0.025    0.025    0.975    0.925064 0.796875],1.0
554,5,959,1850,0,[0.025    0.025    0.025    0.975    0.937003 0.875022],1.0
555,5,591,1063,0,[0.025    0.025    0.025    0.797975 0.975    0.9309  ],1.0
556,5,937,1850,1,[0.025    0.025    0.025    0.816667 0.975    0.77792 ],1.0
557,5,927,1850,0,[0.025    0.025    0.025    0.908721 0.820349 0.975   ],1.0
558,5,961,1850,0,[0.025    0.025    0.025    0.975    0.920714 0.947857],1.0
559,5,940,1850,0,[0.025    0.025    0.025    0.919118 0.975    0.875703],1.0
560,5,1103,1850,0,[0.025      0.02608265 0.025      0.920026   0.907926   0.973948  ],1.0
561,5,947,1850,0,[0.025    0.025    0.025    0.629148 0.975    0.493218],1.0
562,5,1134,2224,0,[0.025    0.025    0.025    0.975    0.723737 0.625867],1.0
563,5,1023,1850,0,[0.025   0.025   0.025   0.975   0.85625 0.7375 ],1.0
564,5,1028,1850,0,[0.025    0.025    0.025    0.714424 0.975    0.50587 ],1.0
565,5,852,1576,1,[0.025    0.025    0.025    0.897931 0.975    0.469919],1.0
566,5,967,1849,0,[0.025    0.025    0.025    0.883984 0.975    0.268916],1.0
567,5,1612,1850,0,[0.025    0.025    0.025    0.975    0.685929 0.490474],1.0
568,5,945,1850,0,[0.025    0.025    0.025    0.975    0.970164 0.410889],1.0
569,5,994,1900,0,[0.025    0.025    0.025    0.832858 0.644279 0.975   ],1.0
570,5,756,1850,0,[0.025    0.025    0.025    0.831863 0.975    0.509118],1.0
571,5,948,1850,0,[0.025    0.025    0.025    0.894374 0.975    0.781789],1.0
572,5,981,1851,0,[0.025    0.025    0.025    0.572616 0.975    0.808839],1.0
573,5,1247,2472,0,[0.025    0.025    0.025    0.317308 0.975    0.147404],1.0
574,5,883,1312,0,[0.025    0.025    0.025    0.938336 0.409105 0.975   ],1.0
575,5,1323,1850,0,[0.025    0.025    0.025    0.975    0.234949 0.540129],1.0
576,5,579,616,0,[0.025    0.025    0.025    0.975    0.18208  0.418678],1.0
577,5,1284,1850,0,[0.025    0.025    0.025    0.975    0.249022 0.588152],1.0
578,5,714,1010,0,[0.025    0.025    0.025    0.975    0.331379 0.455626],1.0
579,5,1248,2304,1,[0.025    0.025    0.025    0.757037 0.175486 0.975   ],1.0
580,5,978,1849,0,[0.025      0.025      0.025      0.971418   0.9747305  0.84015075],1.0
581,5,996,3472,0,[0.025    0.025    0.025    0.975    0.268712 0.880277],1.0
582,5,805,3392,0,[0.025    0.025    0.025    0.975    0.312275 0.960613],1.0
583,5,937,1850,1,[0.025    0.025    0.025    0.975    0.854915 0.423188],1.0
584,5,975,1850,1,[0.025    0.025    0.025    0.975    0.309999 0.953448],1.0
585,5,931,1850,1,[0.0252257  0.02520985 0.025      0.921417   0.3078425  0.97496   ],1.0
586,5,696,1372,1,[0.025    0.025    0.025    0.839447 0.340439 0.975   ],1.0
587,5,962,1850,0,[0.025      0.025      0.025      0.743971   0.97417925 0.744031  ],1.0
588,5,985,1849,0,[0.025     0.025     0.025     0.739038  0.9747805 0.725741 ],1.0
589,5,1144,1850,0,[0.025      0.025      0.025      0.478463   0.974344   0.65170425],1.0
590,5,1072,1849,0,[0.02523785 0.025      0.0258115  0.45275063 0.97466775 0.3381055 ],1.0
591,5,937,1849,0,[0.025     0.025     0.025     0.5387115 0.9747815 0.5655865],1.0
592,5,962,1850,0,[0.025    0.025    0.025    0.566827 0.975    0.55761 ],1.0
593,5,686,1352,1,[0.025    0.025    0.025    0.608854 0.975    0.638542],1.0
594,5,700,1850,0,[0.025   0.025   0.025   0.47026 0.975   0.47026],1.0
595,5,945,1850,1,[0.025    0.025    0.025    0.738049 0.975    0.738048],1.0
596,5,941,1850,1,[0.025    0.025    0.025    0.590476 0.975    0.590476],1.0
597,5,905,1850,0,[0.025    0.025    0.025    0.938462 0.975    0.893754],1.0
598,5,727,1148,0,[0.025    0.025    0.025    0.688575 0.474289 0.975   ],1.0
599,5,1069,1849,0,[0.0282568  0.025      0.02550575 0.3901995  0.975      0.543276  ],1.0
600,6,965,1850,0,[0.02693231 0.0267566  0.0261696  0.4864755  0.76584025 0.97387125],1.0
601,6,1097,1850,0,[0.02799019 0.0250084  0.0250919  0.975      0.93453    0.956219  ],1.0
602,6,933,1850,1,[0.02509305 0.025      0.025      0.4276035  0.975      0.59325   ],1.0
603,6,864,1850,0,[0.025    0.025    0.025    0.583322 0.846549 0.975   ],1.0
604,6,1074,1849,0,[0.025    0.025    0.025    0.69906  0.975    0.156056],1.0
605,6,739,1850,0,[0.025    0.025    0.025    0.502077 0.975    0.836867],1.0
606,6,1200,2320,0,[0.025    0.025    0.025    0.838636 0.975    0.458987],1.0
607,6,901,1709,0,[0.025    0.025    0.025    0.345388 0.975    0.843612],1.0
608,6,699,1314,0,[0.025    0.025    0.025    0.759984 0.90819  0.975   ],1.0
609,6,1137,2234,0,[0.025    0.025    0.025    0.212564 0.720676 0.975   ],1.0
610,6,941,1850,1,[0.025     0.025     0.025     0.975     0.6367975 0.5517925],1.0
611,6,1200,3200,0,[0.025    0.025    0.025    0.844015 0.975    0.458932],1.0
612,6,730,1850,0,[0.025    0.025    0.025    0.759927 0.908108 0.975   ],1.0
613,6,992,1850,0,[0.025    0.025    0.025    0.975    0.934536 0.298021],1.0
614,6,919,1850,1,[0.025    0.025    0.025    0.396062 0.975    0.919718],1.0
