id,surface_area,compactness,sphericity,volume,diameter,rectangulairty,eccentricity,curvature,A3,D1,D2,D3,D4
424,0.017358744496467078,-0.02295161958939995,-0.1427084984186801,-0.5401276050203372,1.0,0.7032305089723679,-0.026231005988780462,[ 28 184 308 473 329 297 266  45],[13073 11179  6966  5509  4788  4032  3075  1228],[4762 6472 8132 9075 9549 6877 4460  523],[ 4091 13097 12244  8393  6199  4069  1561   196],[10177 12733 10241  6820  4243  2474  1606  1556],[ 2529  7492 12873 13719  9505  3268   443    21]
425,0.1962495161510996,-0.0283013616831692,-0.14177819222467436,-0.3108307272348101,1.0,-0.3903548701223666,-0.026482304242795587,[ 99 121 181 377 565 959 674 107],[11428 11185  8455  6649  5111  3467  2413  1179],[ 3875  9370 14865 10041 10658   728     0   350],[ 5514  9985 12744 11387  7091  2806   265    95],[11886 11677  8068  5381  4081  3025  2154  3615],[ 2224  8482 14059 13959  8158  2629   335    41]
426,-0.2573984896951753,-0.037178546468684806,-0.1374720231037276,-0.5324994157319445,1.0,0.21658798597445,-0.026380646420877216,[115 222  98 300 703 283 412 106],[12431 10873  7567  6210  4851  4033  2872  1046],[ 1760  6258  7204  9932 10859  5531  6527  1812],[ 4641  9627 11509  9032  7561  5638  1578   297],[11392 11611  8850  5838  4327  2981  1890  2994],[ 2718  8921 13612 13020  8158  2872   548    34]
427,3.334205921940596,-0.023253941577899374,-0.14266805610439046,3.4431098733997723,1.0,0.6350080103907239,-0.026482838049448808,[298 841 373 129  91  50  19   8],[ 6634 11527 12799  9682  5286  2465  1100   338],[ 2122  5820 13484 12961 11005  3845   482   112],[ 2258  4487  7593  9221 13287  9813  2948   224],[ 1992  2392  2647  2702  2687  2636  2567 32208],[ 2084  7479 11624 12631 10005  4827  1124    57]
428,0.09719501289155248,-0.011542599951049412,-0.14370252840422426,-0.5810959834173611,1.0,-1.2694199484739004,-0.02639629441864803,[ 85 266 193 434 329 530 335 127],[10752 10505  9416  7624  5039  3485  2188   852],[ 5086 10798 26742  7004     0     0     0   231],[ 7317 12557 14148 12878  2600   115   142   104],[14443 12959  8206  5028  3335  2379  1559  1952],[ 4285 15768 18347  9642  1589   147    73    10]
429,4.855922421930582,0.07621184023243115,-0.14509993082272346,1.9679486710884304,1.0,0.864279093082677,-0.0264456932001817,[ 62 187 219 684 669 100  24   8],[10031  9161 10389  8923  6240  2970  1505   613],[ 1282  2254  4823  6585  4484  8509 20750  1145],[ 4761  4852  6520  4465  6649 15409  3610  3566],[ 3237  3851  3665  3171  2615  2392  2117 28784],[ 2636  8644 10973 11869  9211  4753  1582   164]
430,2.3067745318158623,0.08628848902378666,-0.14514093967285407,0.18816529901826867,1.0,-0.0035942568834147117,-0.02644445834536151,[ 16  75 246 258 231 214 438 208],[11621 11391  7925  6501  5130  3807  2523   937],[ 1240  5457 10059 16242  4127  9744  2541   425],[ 6320 12959 10772  9001  7266  2891   595    31],[12472 10429  8191  6078  4482  2987  1910  3286],[ 4140 12199 14469 10981  5727  1974   314    31]
431,-0.22117873527345192,-0.014100312641434638,-0.14354325287564795,-0.7535547808993093,1.0,-0.7762451887472904,-0.02648475909249114,[209 142 417  96 713 270 158 344],[10342 10824  9335  7547  5520  3485  2044   778],[ 7831 12909 22129  4866   917    76   316   831],[ 7833 14473 18686  6953  1278   570    72    10],[20716 14391  7769  4227  1867   441   220   244],[ 5202 11550 13525 11063  6108  2016   355    56]
432,0.06513326545984281,-0.036286262726352624,-0.13829570246494002,-0.20384580585015286,1.0,-0.8843063522307363,-0.026440742451050363,[ 163  186  182  133   92  126   59 1142],[11423 10941  8358  6655  4922  4163  2474   920],[21280 15914  7248  4740    93   190   217   174],[11692 16381 14944  5006  1455   317    58     3],[28307 11066  5553  3115  1152   349   146   168],[10004 17154 13248  7100  1984   316    41     9]
433,1.4522415780447226,0.32571652602439033,-0.14545976302641958,-0.5635365049018989,1.0,-1.5263550848896903,-0.026491534231837085,[108 197 492 157 646 270 190  77],[13659 10076  7148  5913  4395  3762  3182  1742],[ 1029 20781 11680 13855  1473   386   493   180],[ 9686 17856 13224  7040  1696   323    44     8],[27313 12861  5462  2332  1081   449   180   199],[10153 15035 15667  7043  1675   268    35     1]
434,1.2498838828563898,-0.041397270266467896,-0.12824373155888466,2.964872988647102,1.0,0.4582097882933173,-0.026477774407034273,[ 368   45   31   24   42    5  176 1299],[11533  8940  8814  8109  6255  3712  1916   557],[ 6845 10597  9901 12740  3252  3393  1991  1117],[20864  2905  9159  8969  4418  3068   391    62],[20104  8245  5765  3457  1606  1024   906  8729],[19840 17053  7597  3611  1273   409    47     6]
435,2.6034995312066207,0.2619240603987061,-0.14542340636417886,-0.11924119509501373,1.0,-1.155812468514806,-0.025887212563047792,[   9  170    1 1321    9   26   31   33],[19360  3795  3236  9926  5921  1799  1844  3930],[ 5642  2307   413 38321  2837    27   131   133],[33576  5116  8952  1352   495   211   108     1],[40237  6119  2455   403   204   166    95   132],[39665  7107  2058   642   238    72    24     5]
436,-0.2219602229057165,-0.040919318971392414,-0.13021830223206934,-0.2987384689850231,1.0,0.3660632263052215,-0.026488235133361602,[ 53 120  78 207 410 474 446 411],[12014 10979  7596  6421  5486  3787  2551  1024],[ 2453  4307  5581 10852  6961  7330  9543  2831],[ 5190  7881 10416 11900  5886  5047  1860  1678],[9749 8036 6530 5648 4936 4371 3445 7143],[ 3393 11078 13684 11301  7027  2682   635    58]
437,4.024373819963435,0.1352606308467647,-0.14527500172069455,0.9241949854765584,1.0,1.3352752292419636,-0.026473933320771317,[ 17  36  85 273 432 556 437  71],[ 8230 12770 10080  7662  5384  3407  1749   571],[ 1120  2254  5888 12879  8419  8551  8911  1831],[ 1901  8421 12604 11801  7941  4525  2362   298],[ 2718  4997  5825  6157  5729  5064  4362 15001],[ 1801  8541 15200 14865  7569  1748   124     5]
438,1.3718439156607574,-0.03297258702214842,-0.14029625189088527,1.373593049700588,1.0,1.3244136620949858,-0.02647563069509588,[  11  104  163 1414  122   50    2    8],[10160 10451  9038  8717  6288  2876  1528   758],[  990  1141  1845  5337 13858 18148  7143  1354],[4437 7926 8969 7750 6152 6964 6591 1027],[ 5285  5329  4621  4054  3573  3161  2874 20919],[ 6996  8570 11083 10552  7764  3935   879    37]
439,-0.006604403302833528,-0.0038937574794584593,-0.1440609444362606,-0.6808189611724778,1.0,-0.10705592149458028,-0.026397148113205114,[116 176 478 368 358 152  14 303],[11941 10252  8265  6937  5355  3627  2405  1076],[ 1226 25160 15808   782  2405  1921  2004   552],[13723 20805  8158  4630  2071   314   127    30],[29439 11856  4163  1965  1087   555   321   472],[ 8757 19452 14920  5129  1293   262    36     9]
440,0.7412806388884547,-0.029172506651373088,-0.14156764125236435,0.2811693084744573,1.0,0.4196846497748775,-0.026420468296673102,[371 259 352 333 112 124 152  67],[ 9973 11828  9174  7024  5320  3687  2146   687],[ 1361 17004 12285 10244  3669  1434  2346  1496],[ 6037 12232 13165  8541  5852  3199   666   147],[10194  9937  7802  5965  4357  3192  2328  6064],[ 3855 12027 14885 11363  5490  1853   355    11]
441,1.5316681753589367,0.013151173646971034,-0.14452123162906758,0.18792235022141726,1.0,-0.5382527612192309,-0.02648779999837107,[ 13  32  93 148 413 471 610 306],[ 8586 12510  9958  7871  5238  3195  1878   613],[ 1712  4780  8261  5683  6200 17334  3930  1949],[ 2549  8386 13373 12018  7259  4382  1785    97],[4529 6658 7699 7124 5979 4724 3632 9504],[ 1683  7413 12709 13809  9500  3828   830    77]
442,0.8914270767367264,0.0473530454678945,-0.1449330388020227,-0.405974654971717,1.0,-0.4655718973380976,-0.026422614420200143,[ 79 287 401 567 576 517 385 152],[ 8894 12653  9818  7497  5046  3339  2002   643],[ 7753 17505 14118  8242   912   140   391   831],[ 8632 22374 13346  4007  1043   415    69     6],[24830 16428  5768  1795   632   224   109   106],[ 3135 13295 17673 11199  3777   685   116    12]
443,0.155774501174624,-0.04183800906288699,-0.1259145869587582,0.4992768528381857,1.0,0.7951232485189145,-0.026272297572853445,[ 42 180 133 181 317 192 511 543],[10749 10960  8154  7960  6176  3520  1790   563],[  195  1919  7175  6312  7904  7793 13859  4715],[3893 7767 7628 9430 7651 4871 4951 3681],[ 5429  5918  5513  4723  4292  3839  2856 17302],[ 3164  7967 12936 12835  8968  3312   634    56]
444,2.069235095412034,0.08973160305270836,-0.145153547339905,0.044892096951959184,1.0,-0.7852505241457977,-0.026426696719431743,[ 125   67   82   40   11  500 1008  220],[ 9538 12173  9545  6873  5120  3620  2265   719],[ 2466  9748 11852 10344  4517  5468  4651   807],[ 5278 11015 15482 10097  5451  1830   638    62],[8277 9180 7994 6718 4936 3508 2633 6607],[ 2838 11009 14673 11778  6611  2310   528   106]
445,0.3285128694872841,-0.028992244160693143,-0.1416130750737672,-0.1677888867369774,1.0,-0.3542114868568256,-0.02642167470502529,[163 291 615 340 363 141  57  50],[10241 11367  9454  7098  5313  3406  2051   909],[ 2465  7729  8574  6553  8603 11298  4292   325],[ 5081  6564 12059 13566  6933  3989  1564    83],[12741  8198  7159  5946  5255  4081  2456  4003],[ 5594 10537 12817 10660  6964  2751   484    32]
446,-0.1497455992598053,-0.03724240340064542,-0.13740592924659645,-0.4133832928447997,1.0,-1.178298133865654,-0.0264116497439248,[ 25  86 186 566 465 406 458 174],[10289 11520  9213  7123  5550  3596  1956   630],[ 9416 16107 11002 11568   964   279   356   185],[ 7761 13918 17938  7882  1812   483    74     9],[15288 13094  9769  6759  3308  1059   324   276],[ 3545 11524 15263 12694  5578  1163   101     9]
447,0.8865725395918708,-0.004903088407310388,-0.1440214548498768,-0.0929288919417094,1.0,0.06307031357470276,-0.026352240540232944,[168 185 206 458  89  90  56 188],[ 8337 11400  9864  9924  6095  2527  1235   424],[ 6502 12054  6310  4012  9533  9506  1369   520],[ 5217  9423 12230 16207  4979   681   830   239],[8919 8643 7509 7332 7474 5191 2360 2378],[ 2609  9835 13199 12848  8940  2182   185     8]
448,2.7031289620233148,0.04362930264406288,-0.1449035989761052,0.7256545949833773,1.0,-0.481957631279877,-0.026445941517607537,[229 158 136  40  74 449 597 209],[ 8896 10392 10803  8585  5973  3270  1496   412],[  111  2672  7142 17297 14095  6459   922  1129],[ 5254  5898  7895  9773 10681  7019  3107   200],[ 8155  7442  6084  4770  4034  3291  3458 12593],[ 4063 11688 13973 10871  6137  2644   419    32]
449,0.3655838811834552,-0.040391064964563725,-0.1319371990536557,0.6207831831553909,1.0,0.17079014562293518,-0.026415404143756486,[ 39  81 140 106 118 271 491 797],[11490  9387  7683  8737  7238  3383  1425   524],[  225   617  3700  4835 11510 10332  9017  9631],[ 4862  7614  7138  4813  4213  5432 11571  4224],[ 7451  5765  4269  3539  3493  3822  3356 18172],[ 3560  9720 11502 10915  8439  4522  1158    51]
450,0.3576148272692771,0.015152286392290085,-0.14455819663847375,-0.5637509015590234,1.0,1.1621881705575052,-0.02617683581163485,[738  77 221 261  77  99 116  38],[10443 11869  8738  6756  5192  3553  2371   896],[17721 14230  4468  3116  1778  2544  4043  1918],[ 7065 17863 12131  7741  3380   936   472   230],[16846 14416  8415  5174  2684  1328   523   432],[ 2625 10997 15469 12205  6334  1944   226    18]
451,0.9660970883431128,0.04313745222251827,-0.144899524700625,-0.3530567453311257,1.0,0.11280760925299292,-0.02648484362197755,[251 176 111 395 110 321 320 232],[11387 10479  8950  6795  5092  3884  2442   837],[  948 10724 18805  9412  3198  5350  1097   332],[ 9337 11496 16540  8366  3010   783   300    34],[19792 10716  6387  4608  3513  1864  1164  1822],[ 5400 13720 13642 10095  4994  1635   351    29]
452,4.727803745730987,0.03502128816111641,-0.14482507342791215,2.5354244612128696,1.0,1.2286832862860566,-0.02647300240351811,[ 94 355 892  79 180 231  36   5],[ 6648 12117 11907  9562  5811  2528   984   287],[ 1011  7108  7766 10979 14840  6485   903   752],[ 2055  4866  7656 10178 12149  8349  4342   249],[ 2520  2894  2911  2851  2867  3142  3176 29483],[ 1632  6372 10165 11585 11078  7165  1768    79]
453,4.525649352418579,0.052659169104044425,-0.14497111517218156,2.0287596053819765,1.0,0.5996906843293475,-0.02642630967084844,[597  39 176 223 225 305  54  71],[ 8928 12975  9232  6911  5513  3665  1937   666],[ 1293  5444  9733 13799  9976  7240  2138   204],[ 3415  7639 11407 11666  7972  5080  2326   322],[ 4626  5763  5482  4886  4452  4137  3666 16815],[ 3802 12855 14373 10861  5745  1832   329    30]
454,-0.15649088443143475,-0.04126203394558227,-0.12885195390049836,-0.16475543118667987,1.0,0.09840022077427724,-0.02635946062608082,[ 10  60 126 277 276 280 518 477],[ 9731 11717  9211  7168  5685  3742  1935   659],[   51  1959 12905 12979 13656  4967  2021  1310],[ 5462  7867 11602 13227  5442  3074  2410   764],[10862  7447  6508  5783  5052  4202  3288  6706],[ 3687 10689 12280 10087  7597  4122  1245   141]
455,0.2447475651921276,-0.042728445989311976,-0.1185994045427377,0.9763407301243658,1.0,0.6961405818649941,-0.02648334173589152,[ 21  25 100 185 252 202 410 841],[ 8021 12160 10842  8378  5481  2994  1523   443],[ 2278  6629 10418 14462  8661  3194  1626  2574],[ 2294  6482 10194 10731 10263  6870  2422   586],[ 3359  4550  4692  4868  4568  4340  3848 19617],[ 1609  7574 12272 12537  9696  4806  1234   114]
456,-0.16175444319510235,-0.04238991086350255,-0.12194096716865435,-0.013920299263499991,1.0,-0.7990788008295201,-0.02640196543058452,[180 488 311 208 129 156 219 208],[10389 12130  8593  6532  5365  3855  2259   713],[10743 20034  6687  3223  2169  5716   974   290],[ 8555 15555 14181  8088  2265   936   232    24],[18197 11841  7621  5057  3122  1755   989  1254],[ 6983 17416 14328  7574  2817   648    65     5]
457,0.155774501174624,-0.04183800906288699,-0.1259145869587582,0.4992768528381857,1.0,0.7951232485189145,-0.026272297572853445,[ 42 180 133 181 317 192 511 543],[10656 11011  8265  7927  6181  3551  1678   576],[  161  1901  7224  6216  7928  7618 14089  4708],[3938 7781 7776 9291 7659 4795 5067 3538],[ 5287  5751  5512  4723  4447  3770  3033 17322],[ 3086  7854 12839 13195  8912  3297   616    46]
458,1.5994939446613414,0.10972485698146707,-0.14521567684329914,-0.24825629846355035,1.0,0.492631584773977,-0.02648408794278411,[ 67 186 543 435 278 213 226  15],[13743 10977  6438  4826  4762  4602  3236  1255],[ 1642  4700 12615 12943  6006  9182  1900   851],[ 6814 11617  9619  9460  6812  3722  1641   154],[14000 11120  7178  5359  3637  2732  2147  3666],[ 4110 14010 15401 10010  4506  1461   311    30]
459,0.7899818317328763,-0.04137154650920204,-0.12836279559013605,1.7769345605710083,1.0,1.3239526149932141,-0.026477660079396628,[  11   16    7   14    8   24   15 1785],[10500  9654 10252  7973  6006  3326  1312   812],[9763 9159 6424 5394 4983 5467 7548 1097],[ 4462  7457  5996  5708 14389  7092  3562  1169],[ 4373  4553  3881  3561  3511  3153  2979 23824],[ 3590  8566 11240 12011  9100  4247  1014    67]
460,3.2967191387856203,0.01250480279393287,-0.14450874324333365,1.6938891790854411,1.0,0.6449962019420893,-0.026445017048487132,[257 152 549 181 189 351  29  54],[ 6730 12049 12389  9333  5491  2413  1112   321],[ 4900  7580  8936  8325 13272  5967   738   120],[ 2008  5809  8029 13092 11606  6872  2340    82],[ 2518  2744  2802  3077  3398  3401  3359 28539],[ 1836  5768  9246 11355 10910  7451  2988   284]
461,2.7099861480063354,-0.025194829418684117,-0.1423792016580954,2.6732578063939165,1.0,0.659048772875299,-0.026451409398959715,[  83  205    1    1    5  109  170 1326],[13524  9214  6442  6828  6800  3189  1836  1981],[ 1497  6522 20505 10497  4869  2003  2870  1051],[11608  3916  6506 10086  7158  6434  3466   640],[16262  6007  5010  2851  1642  1242  1035 15765],[19331 10435  8588  6165  2871  1709   633    82]
462,0.3545949227592287,-0.04298342521004365,-0.11538634563033652,1.3876651905801052,1.0,0.8950615559176301,-0.02648235371876093,[ 24  90 125  98 129  81 544 948],[ 8253 11854 10482  8587  6001  2822  1382   466],[ 5766  5830  5060  4832  9830 13480  4415   634],[ 2701  6227  8808 10012  9563  5952  5395  1189],[ 2721  3623  3671  3707  3601  3337  3295 25892],[ 2255  7383 12185 12368  9433  4768  1375    80]
463,4.5174532133837335,0.3307926546173451,-0.1454621260240543,0.5317471963303304,1.0,-0.19312129549887586,-0.026440726107111852,[110 283 384 452 317 260 122  94],[ 9623 12009  9381  7514  5061  3424  1980   862],[ 2896 12663 11646  7135  4883  6048  3766   817],[ 3832  7502 10956 12105  6352  5724  3209   174],[ 5504  6585  6432  5873  5313  4239  3502 12406],[ 3671 13323 15448 10949  4989  1259   202    13]
464,1.5475201626522748,0.5137195056712291,-0.14551863364590026,-0.6258048011829911,1.0,0.10270380637891048,-0.026342367214633008,[ 139  144  207  357  161   95 1086  396],[15196  8993  5742  6825  4286  3722  3579  1539],[ 6829 15658  2993 11849  3618  4804  2587  1544],[ 6489 12938  7141  5700  7378  6191  3225   820],[12998 11662  9152  6811  4077  2324  1360  1498],[ 1950  9127 14130 12955  7642  3237   771    70]
465,1.279917257441408,0.735290905966668,-0.14555160313399068,-0.738278003885232,1.0,0.8267810466802851,-0.026033699691514933,[ 110   93   38  220  155  246   68 1092],[18457  7356  4555  4937  4340  3510  3688  2994],[ 6032  5483  4597  4208  4334  4377 16667  4139],[ 7383 11064  8043  6532  5722  4631  3850  2612],[16349 11580  8304  5692  3862  2294  1240   516],[ 3358 10316 12650 11184  7630  3597  1014    88]
466,3.5850742168844416,0.4031908265617656,-0.14549000413516527,0.05400730027343015,1.0,-0.08360998443659592,-0.02643582160587863,[ 33  32  72 512 825 449 142  21],[10990 12376  7895  6152  4946  3920  2605  1000],[ 4131 12089 10368  6603  3815  7020  4010  1848],[ 3583 10355 14130  9048  6378  4232  1750   408],[ 8209 10797  9558  7402  5351  3639  2218  2710],[ 3015 11794 16930 13070  4547   489    38     1]
467,-0.6248171002621958,-0.04050778259966053,-0.13159123169859988,-0.8106560623984059,1.0,-0.1606847147927129,-0.02649028978135733,[154  34 597 231 146 609 139  72],[16284  7410  5897  6756  4652  3858  3468  1516],[ 6330  5275 10599 15447  8874   759  2373   184],[ 9572 12406  2931  3655  8967  9095  2850   365],[15298 12669  9626  5262  2906  1880  1178  1022],[ 2508 10058 14619 12692  6856  2607   456    45]
468,-0.2213949866107867,-0.029742826329882233,-0.14141688406754405,-0.6420279664170927,1.0,-0.020115470961581908,-0.02631482508551235,[429 579 216 219   0  68  65 138],[14646  4822  6970  9921  7830  3575  1487   564],[  213  4552 10429  7761     0  1555 21422  3883],[16992  6911   689   216   118  1622 20525  2742],[16622  6443  7432  7033  4817  2656  1936  2876],[ 5056 11958 13063 10955  5930  2379   427    47]
469,0.021622940458320538,-0.04249167036615554,-0.12102671528202552,0.3796365347241107,1.0,-0.5661475328598612,-0.026486755690531043,[  4   4 388 758 340  26  74 108],[11610  8791 10225  7439  5130  3713  2194   695],[  746  3956  3071 10740 10735 10510  3540  6499],[ 8658 17280  3118  5576  7899  5472  1256   538],[15157  8606  5287  4329  3969  3384  2202  6863],[10166 14005 13318  7685  3252  1077   256    38]
470,-0.6912695135990645,-0.042961581837354254,-0.11569120870037695,-0.8014101818573864,1.0,-0.4685672445168387,-0.026354554812062142,[780 482 130  69  27   0  13 532],[13056  8946  8110  7347  5046  3655  2546  1173],[ 2838 34998  9546   947   724     0     0   826],[28655  7789  6795  4118   915   424  1134    49],[42994  5313   544   194   118    76    52   588],[13900 23530  9849  1629   531   274   136    30]
471,-0.6094565183534761,-0.04091716763018465,-0.13022617696384506,-0.7853839879504431,1.0,0.2604276705338591,-0.02615621073860049,[151 366 396 339 388  37  73  73],[ 9760  9661 10938  9198  5045  2806  1781   636],[  229    53   196  7600 27363  5435  8916    33],[20926 21518   275   206   308  3257  2824   511],[39882  3216  2819  2137  1178   469    95    29],[ 9363 19196 12269  4988  2875   980   141    13]
472,-0.3576450268573137,-0.04274473724344547,-0.11841466689545432,-0.3144381700412364,1.0,-0.3330232943696233,-0.026334640136152616,[  5   9  40 168 208 148 397 906],[16589  8738  5479  5045  4146  3953  3778  2107],[12289  7761  7336  5492  3544  2311  8668  2434],[ 5788 10585 10581  6961  6324  4419  3954  1223],[11779 12485  9347  5938  3865  2362  1567  2492],[ 4307 15286 16772  9419  3129   786   128     8]
473,0.020739053824442872,-0.04182733458930499,-0.1259783458372079,0.2292841411121981,1.0,-0.21147279687995008,-0.026476786170511742,[ 295    3    0    1 1454    1    3  131],[17197  3020  4283 13442  6866  1048  1311  2664],[  585   641   257     0     0 26858 13952  7538],[15289  9618   756  1277 16332  2348  4036   175],[25562  4935  2699  3988  5263   720   934  5730],[25740 14474   891  2538  2327  2402  1404    55]
474,0.1995096179372416,-0.04425324878004799,-0.07152038100578985,2.100118506504491,1.0,0.1678104205679584,-0.026476400466326464,[736   0   0 307   4   0   0 314],[10081  5970 10999 12852  7077  1499   660   598],[  407   265    67   206   154 13978 10444 24215],[ 7213  3260  1473   189  1115 24213   243 12030],[ 9026   945  3480  1704   645  2497   338 31101],[13320  9780  1276  6245  5523  8621  4454   517]
475,-0.7985004067617479,-0.0450359813215852,0.5529818978180062,-0.5350323512865396,1.0,-1.2423603438027773,-0.02646890448517767,[101 127 187 632 361 132 175 268],[13360 10459  7394  5868  4361  3612  2979  1831],[ 2653  8179 19995 10702  4066  1812  2361    96],[ 8861 14482 11334  7269  3795  3186   863    74],[25781 10329  5300  3080  2018  1203   819  1334],[19540 18092  7878  3078   972   255    45     4]
476,-0.08382506282088556,-0.042885890168429294,-0.11670168286591916,0.25905239401483793,1.0,-0.866668323505802,-0.026419872330088173,[ 75 153 188 274 177 233 244 632],[11387 10259  8818  7212  5242  3594  2374   954],[  288   143 20126 14560  6501  6638  1314   270],[11104 15566  8201  6329  7332   967   263    78],[25113 10824  5414  2931  1662  1078   742  2076],[13368 21364 10172  3437  1051   337    99    12]
477,-0.6420362107446911,-0.04489350075618923,0.13008223657788107,-0.16543443474357902,1.0,-0.5703425272165868,-0.026458808193783708,[323  99 127 200 282 326 406 395],[15356 10115  5857  4664  4219  4433  3658  1556],[ 3234  6887 11523 11814  7124  6209  2749   318],[ 8678 11963 10803  8757  5666  2999   875   117],[18448 14432  7659  4288  2367  1286   678   700],[ 5464 17475 16013  7691  2508   593    97    17]
478,-0.6252975998886262,-0.044871120910590784,0.10614265145946414,-0.13735666467200572,1.0,-0.8407293538678136,-0.005232753788143826,[107 302 359 384  96 234 163 105],[11896 11107  8746  6216  4334  3186  2470  1875],[ 1220  2286  8175  7277 13904 11122  4892   954],[ 4427  8990 11348 11195  9677  3363   776    54],[ 9833  7003  6143  5044  4397  3495  3006 10909],[10503 19287 11664  4368  2161  1431   394    22]
479,-0.6658072048747073,-0.04473236810470622,0.01803597746347731,-0.43460817086781417,1.0,0.09234681309030587,-0.026297610211339355,[784  12   0  30  66 117 472 590],[12725 10148  7434  6397  5222  4376  2675   861],[  795  1622  4183 13753 17499  5393  1460  5133],[ 8296  8586  9688 10835  7276  3939  1029   189],[14086 10871  7167  5235  4069  3142  2400  2868],[ 4564 14220 14673  9392  4676  1851   427    35]
480,-0.7059581721662131,-0.0448783390927824,0.1133966293794425,-0.4306897726453357,1.0,-0.17410402941393788,-0.0262537072189436,[211 182 273 148  84  90 128 911],[11213 11084  8401  6515  5530  4082  2307   716],[ 1743  1517  5647 18306 11342  5284  2693  3316],[ 7914  9882 13412 10853  4773  2479   467    68],[15208 11798  7568  5504  4239  2965  1353  1213],[ 3977 12854 14325 10432  5640  2109   473    38]
481,-0.2766710473445235,-0.031532808525962325,-0.1408615821772165,-0.6623672125167205,1.0,-0.6305565328821056,-0.026475987864593462,[117 160 329 259 469 268  36  44],[11286 11419  8963  6170  4479  3293  2674  1540],[ 1624  5221 11116 21096  7106  3544     0   117],[ 5183 12367 14701 11210  5100  1093   158    12],[20175 13719  7925  4205  2191   931   399   279],[ 4509 15723 15786  8713  3497  1334   232    30]
482,-0.3832974883502466,-0.03800584387899091,-0.1365239700952284,-0.6374842533257254,1.0,0.4487185389413926,-0.02648546028693115,[ 10  26  88 339 510 337 312 413],[13436  8148  7067  8584  5903  3570  2331   814],[ 7548   894  1759   740  1867  5410 18747 12888],[14034 10764  3421  6051  5635  2311  2298  5339],[20131  7654  7709  4581  4125  2466  1136  2051],[ 4146 11445 11283 10886  7188  3264  1397   244]
483,-0.5208958225561678,-0.03953441691933726,-0.13403463005797653,-0.7338873616894366,1.0,0.3876998873779244,-0.026488293056949372,[ 23 216 438  13 759 364  57 123],[16511  3693  2826 16170  6207  1567  1937   939],[ 3221  1215   922   229   114  6773 37030   346],[11445 10659  2247   872  3105  2536  1633 17353],[13470  6563  5521  6548  6865  3347  2769  4767],[3510 6193 7183 8995 9777 7530 4995 1667]
484,-0.5116962717988907,-0.041403974728717895,-0.12821242937440558,-0.6583493596082138,1.0,0.4279161220396776,0.00927193158460848,[ 108    0    0    0    0  269  194 1239],[15472  8512  5620  6912  4433  3746  4168   985],[ 7408  4389    58  1441  6391 16019  5974  8168],[10455  8945  7943  5263  4366  2043  4714  6119],[14864  9415  6991  6253  5105  3702  2117  1401],[ 2330  8243 10967 10740  9082  5821  2276   389]
485,-0.4337233868451151,-0.03991042546643295,-0.1331987978155687,-0.6307538839819088,1.0,0.559068002484325,-0.026485438418708256,[ 82 170 225 380 255 222 224 459],[13033  8335  7122  8767  5900  3462  2312   906],[ 7046   756  2313    22  1871  3450 23009 11370],[14638 11640  3183  5857  5209  1895  1955  5460],[21522  7503  7355  4293  3809  2502  1012  1841],[ 4634 12365 11524 10605  6651  2816  1060   182]
486,-0.27247720328326896,-0.034536347594573066,-0.13950813520960062,-0.6111506952578958,1.0,0.38536371975646255,-0.02629972127582484,[  48    0   47 1429   40    0    0  465],[13105  6786  6860 10689  7483  2776  1653   506],[  574   105  3232  1142     0  1248  5139 38418],[27979  4118  3114  4005   494  1716   201  8231],[29508  6672  4226  3313  3834  1187   519   599],[13363 12593  9507  8050  4773  1284   261    27]
487,-0.3370354278978491,-0.03616565620294372,-0.13839445473198075,-0.6369091530821219,1.0,0.5040488819929413,-0.026339047412574174,[357 154 343 495 413  35  14   6],[11074  8243  9083 10258  6501  3011  1254   402],[ 1150   478   398   145   616  1652 25382 20005],[25492  9488   925   860  1082   898   955 10126],[30641  3904  3875  3610  3725  2292   455  1324],[ 8559 18565  7898  7590  5296  1311   528    79]
488,-0.3204830097635037,-0.041981128924289145,-0.12501796155084954,-0.347903330289676,1.0,0.6271576992850667,-0.02637878560278693,[ 71 322  83   8 135   3 733 522],[12514  9216  7858  7962  5379  3722  2571   632],[ 1792   882  2337 13595 10938  3863  1655 14792],[ 9195 14569  9364  1680  1458  3802  4486  5300],[15270 10281  5483  4154  3927  3187  2567  4985],[ 3216 10886 12738 10693  7281  3657  1155   228]
489,0.36281368049287605,0.00895755216217967,-0.14443489366377674,-0.5355053437444524,1.0,0.34637722375798763,-0.02641242754178814,[  8  38 372 488 256 149 121 496],[16336  8331  4838  6400  4676  3619  4020  1637],[ 1831  4326  6561 15423  3491  2974  3476 11775],[ 8983 11312  7938  3532  3417  5209  3276  6190],[14990 10187  6964  6908  4874  2765  1612  1557],[ 2194  9420 13274 12175  8383  3450   860   101]
490,-0.023736996672352798,-0.03328058659356733,-0.1401574758963628,-0.4047454236207318,1.0,0.5849577304699735,-0.02648484053200685,[224 181 188 164  54 762 296  37],[ 8250 11673 10357  8706  5541  3425  1578   307],[12330  7403  7132 10878  4979  2650  1817  2648],[ 4726 12770 17194  4577  4647  3895  1749   279],[ 9173 11462  9436  5682  4156  3515  2932  3481],[ 1293  5996 10380 11803  9802  6702  3290   571]
